grid_id,lon,lat,flare_label_ever,mean_risk,max_risk,active_months_validation_f1,strict_active_months,discovery_active_months,post_max_risk,post_mean_risk,post_strict_active_months,post_discovery_active_months,oilgas_candidate_ever
14294,44.201347,35.425285,0,0.3846503812042496,0.6738197424892703,23,60,60,0.6738197424892703,0.4071644591325991,23,23,1
15779,44.17877,35.479233,0,0.07353868601328344,0.6738197424892703,1,34,60,0.6738197424892703,0.11965321960870465,20,23,1
21046,43.889473,35.67527,0,0.1797149036001751,0.738562091503268,18,40,82,0.6738197424892703,0.17155016885665308,18,35,1
29385,43.74088,35.989346,0,0.13037686908606366,0.6738197424892703,4,34,59,0.6738197424892703,0.20155095049355112,18,23,1
9258,44.44492,35.246315,0,0.13485701943492953,0.6956521739130435,9,50,80,0.6738197424892703,0.12162192438483263,17,31,1
21064,44.088345,35.676937,0,0.12208713746400043,0.6738197424892703,2,51,60,0.6738197424892703,0.15507196510611423,14,23,1
59192,44.201344,35.425285,0,0.49816347550759293,0.738562091503268,16,24,24,0.6738197424892703,0.41292977430573,12,12,1
68190,43.75211,35.98045,0,0.374782354880318,0.6956521739130435,13,22,24,0.6738197424892703,0.3453935074535031,11,12,1
29387,43.763058,35.98958,0,0.11565409007651165,0.6738197424892703,5,27,57,0.6738197424892703,0.12533409721314845,10,23,1
21292,43.9004,35.684383,0,0.11924777903335568,0.6738197424892703,7,23,60,0.6738197424892703,0.12758448541761566,9,23,1
67939,43.763477,35.96254,0,0.20927486186908628,0.6738197424892703,5,14,24,0.6738197424892703,0.23439711160825036,9,12,1
13548,44.344765,35.399097,0,0.05747027901733897,0.6738197424892703,3,13,59,0.6738197424892703,0.09995761705967202,7,22,1
54187,44.818893,35.130226,0,0.1719949724433649,0.6738197424892703,3,19,24,0.6738197424892703,0.11404186662482825,7,12,1
20565,43.955997,35.657833,0,0.08398787391880642,0.6738197424892703,6,15,59,0.6738197424892703,0.08167750899336924,5,23,1
63149,43.867374,35.675064,0,0.23402314701243165,0.6738197424892703,6,14,24,0.6738197424892703,0.17195779502187525,5,12,1
13549,44.355778,35.39916,0,0.024563085690634753,0.6738197424892703,3,4,60,0.6738197424892703,0.05670875372311282,4,18,1
1311,44.042698,34.86509,0,0.05207580388715932,0.6738197424892703,5,11,78,0.6738197424892703,0.029512152194143684,2,29,1
20903,45.005527,35.671375,0,0.3310803512059503,0.9421965317919075,25,51,60,0.6666666666666666,0.2475729835451906,19,23,1
28782,43.76348,35.96254,0,0.16414436278017092,0.5961538461538463,8,42,59,0.5961538461538463,0.1490167440030744,14,22,1
16256,44.14551,35.497032,0,0.062183433412107726,0.5810925233709653,1,26,60,0.5810925233709653,0.12090756821248426,16,23,1
17472,44.354626,35.543415,0,0.07844947515383943,0.5769230769230769,3,47,84,0.5769230769230769,0.11452276602172068,22,35,1
22327,44.05467,35.72176,0,0.1839503751508363,0.5769230769230769,4,55,60,0.5769230769230769,0.23069560908440517,20,23,1
30014,44.528316,36.022076,0,0.21222813669251062,0.738562091503268,20,45,84,0.5769230769230769,0.16875972412587578,15,35,1
16273,44.332935,35.498215,0,0.08314188251278803,0.6,4,21,60,0.5769230769230769,0.07558964606581546,7,23,1
21044,43.867374,35.675064,0,0.11782696893629177,0.6956521739130435,8,16,59,0.5769230769230769,0.08653647895521242,5,23,1
