cntry_name,cntry_iso,catalog_id,id_number,lat,lon,flr_volume,avg_temp,ellip,dtc_freq,clr_obs,flr_type,year,flare_year_date
Iraq,IRQ,VNF_e2012-2015_n17909_x0476579E_y303433N_v1.0,,30.343291,47.657925,0.026674098,1720.53,2.9938,88.3469,369,upstream,2014,2014-01-01
Iraq,IRQ,VNF_e2012-2015_n17760_x0442524E_y322285N_v1.0,,32.228458,44.252431,0.025145189,1643.7,1.44146,78.7724,391,upstream,2014,2014-01-01
Iraq,IRQ,VNF_e2012-2015_n17740_x0440752E_y356887N_v1.0,,35.688691,44.075188,0.023304345,1689.05,0.802966,71.1779,399,upstream,2014,2014-01-01
Iraq,IRQ,VNF_e2012-2015_n17782_x0445592E_y315198N_v1.0,,31.519756,44.55916,0.021537734,1715.96,0.856461,89.6465,396,upstream,2014,2014-01-01
Iraq,IRQ,VNF_e2012-2015_n17738_x0440673E_y356776N_v1.0,,35.677565,44.067273,0.021241298,1667.04,0.684874,92.7861,402,upstream,2014,2014-01-01
Iraq,IRQ,VNF_e2012-2015_n17780_x0444958E_y360185N_v1.0,,36.018535,44.495846,0.016678609,1534.52,0.62366,62.5323,387,upstream,2014,2014-01-01
Iraq,IRQ,VNF_e2012-2015_n17792_x0450160E_y356778N_v1.0,,35.677798,45.01597,0.016674559,1842.96,3.33487,44.7368,380,upstream,2014,2014-01-01
Iraq,IRQ,VNF_e2012-2015_n17766_x0442924E_y328400N_v1.0,,32.840023,44.292391,0.016211867,1566.04,0.818608,47.0745,376,upstream,2014,2014-01-01
Iraq,IRQ,VNF_e2012-2015_n17708_x0437213E_y362036N_v1.0,,36.203628,43.721332,0.011849659,1822.97,1.49372,34.7087,412,upstream,2014,2014-01-01
Iraq,IRQ,VNF_e2012-2015_n17799_x0452729E_y350709N_v1.0,,35.070945,45.272917,0.011598544,1881.88,1.6015,10.2757,399,upstream,2014,2014-01-01
Iraq,IRQ,VNF_e2012-2015_n17709_x0437279E_y359538N_v1.0,,35.953803,43.727922,0.010581375,1566.84,1.07044,15.8273,417,upstream,2014,2014-01-01
Iraq,IRQ,VNF_e2012-2015_n17877_x0474306E_y319139N_v1.0,,31.913885,47.430574,0.00957169,1678.6,1.56747,27.4406,379,upstream,2014,2014-01-01
Iraq,IRQ,VNF_e2012-2015_n17703_x0435947E_y364705N_v1.0,,36.470548,43.594704,0.007670203,1663.49,1.85307,23.7245,392,upstream,2014,2014-01-01
Iraq,IRQ,VNF_e2012-2015_n17774_x0444200E_y354593N_v1.0,,35.459265,44.419953,0.006931095,1724.93,0.945111,15.6962,395,upstream,2014,2014-01-01
Iraq,IRQ,VNF_e2012-2015_n17734_x0440313E_y348610N_v1.0,,34.86095,44.031339,0.006616548,1326.74,0.923304,21.4834,391,upstream,2014,2014-01-01
Iraq,IRQ,VNF_e2012-2015_n17707_x0437170E_y359812N_v1.0,,35.981215,43.716958,0.006580502,1467.24,1.6015,8.47059,425,upstream,2014,2014-01-01
Iraq,IRQ,VNF_e2012-2015_n17759_x0442500E_y355831N_v1.0,,35.583092,44.250047,0.006152624,1745.43,1.27836,15.9794,388,upstream,2014,2014-01-01
Iraq,IRQ,VNF_e2012-2015_n17694_x0434323E_y349112N_v1.0,,34.911243,43.432295,0.005956634,1629.14,1.84363,19.2802,389,upstream,2014,2014-01-01
Iraq,IRQ,VNF_e2012-2015_n17789_x0448408E_y333945N_v1.0,,33.394496,44.840757,0.005759352,1358.34,1.6015,29.1553,367,upstream,2014,2014-01-01
Iraq,IRQ,VNF_e2012-2015_n17854_x0472977E_y324538N_v1.0,,32.453836,47.29773,0.00560701,1816.84,1.0867,30.1333,375,upstream,2014,2014-01-01
Iraq,IRQ,VNF_e2012-2015_n17715_x0437730E_y361571N_v1.0,,36.15708,43.772987,0.005400013,1733.39,2.50368,17.1913,413,upstream,2014,2014-01-01
Iraq,IRQ,VNF_e2012-2015_n17688_x0432751E_y358002N_v1.0,,35.800158,43.275134,0.004677635,1429.03,0.90631,11.2821,390,refinery,2014,2014-01-01
Iraq,IRQ,VNF_e2012-2015_n17692_x0433907E_y369069N_v1.0,,36.906852,43.390712,0.004586582,1954.19,1.6015,20.5333,375,upstream,2014,2014-01-01
Iraq,IRQ,VNF_e2012-2015_n17794_x0451400E_y350789N_v1.0,,35.078867,45.139982,0.00457261,1718.67,1.6015,3.06905,391,upstream,2014,2014-01-01
Iraq,IRQ,VNF_e2012-2015_n17680_x0426693E_y364589N_v1.0,,36.458896,42.669299,0.003928048,1592.75,1.88193,10.1781,393,upstream,2014,2014-01-01
Iraq,IRQ,VNF_e2012-2015_n17788_x0448387E_y334105N_v1.0,,33.41051,44.838701,0.00367796,1434.26,1.6015,17.6471,357,upstream,2014,2014-01-01
Iraq,IRQ,VNF_e2012-2015_n17679_x0425976E_y367219N_v1.0,,36.721903,42.597602,0.003026265,1647.72,1.12843,13.1387,411,upstream,2014,2014-01-01
Iraq,IRQ,VNF_e2012-2015_n17716_x0437720E_y361434N_v1.0,,36.143358,43.771967,0.002772297,1651.5,1.6015,9.87952,415,upstream,2014,2014-01-01
Iraq,IRQ,VNF_e2012-2015_n17899_x0476030E_y311177N_v1.0,,31.117709,47.603032,0.002442123,1503.85,1.6015,9.80392,357,upstream,2014,2014-01-01
Iraq,IRQ,VNF_e2012-2015_n17761_x0442617E_y334442N_v1.0,,33.44419,44.261739,0.002425242,1599.93,1.2912,11.4754,366,upstream,2014,2014-01-01
Iraq,IRQ,VNF_e2012-2015_n17684_x0430588E_y368059N_v1.0,,36.805942,43.058779,0.002183212,1823.28,1.6015,4.87179,390,upstream,2014,2014-01-01
Iraq,IRQ,VNF_e2012-2015_n17931_x0477379E_y302957N_v1.0,,30.295681,47.737868,0.001720485,1829.71,1.6015,7.97872,376,upstream,2014,2014-01-01
Iraq,IRQ,VNF_e2012-2015_n17900_x0476076E_y304601N_v1.0,,30.460079,47.607568,0.001462883,1597.19,1.06149,4.0107,374,upstream,2014,2014-01-01
Iraq,IRQ,VNF_e2012-2015_n17855_x0473177E_y310653N_v1.0,,31.065256,47.317697,0.001238529,1516.8,1.6015,4.33526,346,upstream,2014,2014-01-01
Iraq,IRQ,VNF_e2012-2015_n17739_x0440716E_y366908N_v1.0,,36.690793,44.071576,0.001146552,1914.21,1.6015,4.81013,395,upstream,2014,2014-01-01
Iraq,IRQ,VNF_e2012-2015_n17717_x0437897E_y361323N_v1.0,,36.132338,43.789665,0.000783191,1747.03,2.13856,4.60048,413,upstream,2014,2014-01-01
Iraq,IRQ,VNF_e2012-2015_n17687_x0432756E_y367886N_v1.0,,36.788596,43.275586,0.00070375,1553.25,1.6015,3.76344,372,upstream,2014,2014-01-01
Iraq,IRQ,VNF_e2012-2015_n17779_x0444934E_y361089N_v1.0,,36.108944,44.49344,0.000632598,1698,1.6015,4.05063,395,upstream,2014,2014-01-01
Iraq,IRQ,VNF_e2012-2015_n17913_x0476750E_y304242N_v1.0,,30.424202,47.674991,0.000507361,1548.7,1.6015,3.28767,365,upstream,2014,2014-01-01
Iraq,IRQ,VNF_e2012-2015_n17850_x0472834E_y310259N_v1.0,,31.025946,47.283359,1.212255418,1681,1.54945,99.4444,360,upstream,2015,2015-01-01
Iraq,IRQ,VNF_e2012-2015_n17905_x0476268E_y310825N_v1.0,,31.082454,47.626818,0.70232336,1638.5,1.00222,93.7313,335,upstream,2015,2015-01-01
Iraq,IRQ,VNF_e2012-2015_n17878_x0474361E_y316759N_v1.0,,31.675865,47.436103,0.543614625,1669.47,1.22345,99.7033,337,upstream,2015,2015-01-01
Iraq,IRQ,VNF_e2012-2015_n17903_x0476201E_y310662N_v1.0,,31.066192,47.620093,0.449855272,1642.36,1.52686,99.6416,279,upstream,2015,2015-01-01
Iraq,IRQ,VNF_e2012-2015_n17864_x0473319E_y308823N_v1.0,,30.882338,47.331895,0.437855766,1642.65,0.922732,96.3855,332,upstream,2015,2015-01-01
Iraq,IRQ,VNF_e2012-2015_n17823_x0460646E_y317689N_v1.0,,31.768904,46.064602,0.431902977,1768.49,1.21211,96.988,332,upstream,2015,2015-01-01
Iraq,IRQ,VNF_e2012-2015_n17862_x0473267E_y306101N_v1.0,,30.610053,47.326745,0.426889485,1654.72,1.05388,100,379,upstream,2015,2015-01-01
Iraq,IRQ,VNF_e2012-2015_n17871_x0473938E_y302125N_v1.0,,30.212464,47.393822,0.410566282,1612.14,1.15298,99.729,369,upstream,2015,2015-01-01
Iraq,IRQ,VNF_e2012-2015_n17857_x0473144E_y305682N_v1.0,,30.568219,47.31436,0.39558451,1642.36,1.24046,99.4667,375,upstream,2015,2015-01-01
Iraq,IRQ,VNF_e2012-2015_n17858_x0473296E_y308263N_v1.0,,30.82631,47.329625,0.395346751,1699.86,1.01962,99.3711,318,upstream,2015,2015-01-01
Iraq,IRQ,VNF_e2012-2015_n17867_x0473381E_y303577N_v1.0,,30.357658,47.3381,0.38515539,1637.14,1.11273,99.4764,382,upstream,2015,2015-01-01
Iraq,IRQ,VNF_e2012-2015_n17856_x0473129E_y304968N_v1.0,,30.496803,47.312949,0.381891336,1729.95,1.26939,99.7409,386,upstream,2015,2015-01-01
Iraq,IRQ,VNF_e2012-2015_n17807_x0456636E_y324888N_v1.0,,32.488785,45.66365,0.380206474,1714.05,1.27467,100,347,upstream,2015,2015-01-01
Iraq,IRQ,VNF_e2012-2015_n17861_x0473295E_y306873N_v1.0,,30.687289,47.32953,0.3671121,1639.62,0.90241,98.0501,359,upstream,2015,2015-01-01
Iraq,IRQ,VNF_e2012-2015_n17859_x0473270E_y307636N_v1.0,,30.763569,47.327,0.353806386,1626.83,0.996542,98.7616,323,upstream,2015,2015-01-01
Iraq,IRQ,VNF_e2012-2015_n17733_x0440087E_y356291N_v1.0,,35.629093,44.00867,0.337227811,1738.04,1.05857,95.4178,371,upstream,2015,2015-01-01
Iraq,IRQ,VNF_e2012-2015_n17819_x0460140E_y330297N_v1.0,,33.029697,46.013994,0.337227811,1756.02,1.31508,96.3989,361,upstream,2015,2015-01-01
Iraq,IRQ,VNF_e2012-2015_n17714_x0437693E_y359809N_v1.0,,35.980914,43.769292,0.319178651,1713.3,1.61125,99.7462,394,upstream,2015,2015-01-01
Iraq,IRQ,VNF_e2012-2015_n17885_x0475109E_y316566N_v1.0,,31.656603,47.510911,0.299870248,1730.29,1.21205,98.4127,315,upstream,2015,2015-01-01
Iraq,IRQ,VNF_e2012-2015_n17910_x0476647E_y307521N_v1.0,,30.752101,47.664686,0.296741218,1706.57,0.97043,100,339,upstream,2015,2015-01-01
Iraq,IRQ,VNF_e2012-2015_n17869_x0473610E_y302786N_v1.0,,30.278613,47.361021,0.269955138,1606.4,0.97305,99.7361,379,upstream,2015,2015-01-01
Iraq,IRQ,VNF_e2012-2015_n17853_x0472889E_y310336N_v1.0,,31.033604,47.288919,0.267054768,1746.42,1.6015,97.8723,282,upstream,2015,2015-01-01
Iraq,IRQ,VNF_e2012-2015_n17901_x0476073E_y304872N_v1.0,,30.487245,47.607343,0.264175826,1684.59,1.0347,100,368,upstream,2015,2015-01-01
Iraq,IRQ,VNF_e2012-2015_n17723_x0438764E_y356853N_v1.0,,35.685305,43.876447,0.261608906,1696.69,1.06381,87.3995,373,upstream,2015,2015-01-01
Iraq,IRQ,VNF_e2012-2015_n17902_x0476081E_y304194N_v1.0,,30.419384,47.60812,0.25218219,1722.92,1.23429,100,365,upstream,2015,2015-01-01
Iraq,IRQ,VNF_e2012-2015_n17735_x0440367E_y357269N_v1.0,,35.726881,44.036682,0.247174568,1644.65,1.03023,100,370,upstream,2015,2015-01-01
Iraq,IRQ,VNF_e2012-2015_n17844_x0471030E_y305642N_v1.0,,30.564248,47.103008,0.238090402,1673.02,0.97946,92.0635,378,upstream,2015,2015-01-01
Iraq,IRQ,VNF_e2012-2015_n17770_x0443445E_y334885N_v1.0,,33.488527,44.344495,0.206503051,1724.2,1.29029,99.1453,351,upstream,2015,2015-01-01
Iraq,IRQ,VNF_e2012-2015_n17874_x0474138E_y301665N_v1.0,,30.166491,47.413783,0.176729717,1609.79,0.924811,100,363,upstream,2015,2015-01-01
Iraq,IRQ,VNF_e2012-2015_n17863_x0473292E_y305614N_v1.0,,30.561355,47.329193,0.176000588,1519.67,0.980364,100,372,upstream,2015,2015-01-01
Iraq,IRQ,VNF_e2012-2015_n17835_x0468377E_y303524N_v1.0,,30.352359,46.837681,0.174332457,1724.62,1.14317,89.5561,383,upstream,2015,2015-01-01
Iraq,IRQ,VNF_e2012-2015_n17881_x0474437E_y304252N_v1.0,,30.425163,47.443667,0.169812682,1711.92,1.28437,83.2,375,upstream,2015,2015-01-01
Iraq,IRQ,VNF_e2012-2015_n17848_x0472512E_y322565N_v1.0,,32.256515,47.251155,0.162316806,1693.73,1.25424,94.8787,371,upstream,2015,2015-01-01
Iraq,IRQ,VNF_e2012-2015_n17898_x0475985E_y305304N_v1.0,,30.530429,47.598533,0.161068717,1706.86,1.01224,98.6301,365,upstream,2015,2015-01-01
Iraq,IRQ,VNF_e2012-2015_n17873_x0474063E_y321206N_v1.0,,32.120627,47.406286,0.159802135,1714.22,1.40158,99.0881,329,upstream,2015,2015-01-01
Iraq,IRQ,VNF_e2012-2015_n17923_x0477165E_y302671N_v1.0,,30.267117,47.716502,0.157914737,1671.07,0.972041,99.1758,364,upstream,2015,2015-01-01
Iraq,IRQ,VNF_e2012-2015_n17817_x0459638E_y313578N_v1.0,,31.357764,45.96384,0.150992126,1733.93,1.08595,94.3787,338,upstream,2015,2015-01-01
Iraq,IRQ,VNF_e2012-2015_n17690_x0433247E_y367759N_v1.0,,36.775917,43.324713,0.140318201,1770.04,1.70063,87.6676,373,upstream,2015,2015-01-01
Iraq,IRQ,VNF_e2012-2015_n17906_x0476389E_y303674N_v1.0,,30.367387,47.638937,0.138962973,1664.88,0.880569,99.4505,364,upstream,2015,2015-01-01
Iraq,IRQ,VNF_e2012-2015_n17865_x0473348E_y304019N_v1.0,,30.40192,47.334762,0.137868986,1640.64,1.0116,99.4681,376,upstream,2015,2015-01-01
Iraq,IRQ,VNF_e2012-2015_n17752_x0441555E_y354872N_v1.0,,35.487234,44.155541,0.137174201,1707.91,1.1333,91.3043,345,upstream,2015,2015-01-01
Iraq,IRQ,VNF_e2012-2015_n17879_x0474433E_y301093N_v1.0,,30.109331,47.443338,0.132059441,1676.15,0.99334,99.7207,358,upstream,2015,2015-01-01
Iraq,IRQ,VNF_e2012-2015_n17868_x0473487E_y303144N_v1.0,,30.31444,47.348702,0.125991295,1642.07,0.906882,98.6737,377,upstream,2015,2015-01-01
Iraq,IRQ,VNF_e2012-2015_n17933_x0477419E_y302728N_v1.0,,30.27282,47.741854,0.124702405,1669.36,1.43885,85.1648,364,upstream,2015,2015-01-01
Iraq,IRQ,VNF_e2012-2015_n17795_x0451505E_y347540N_v1.0,,34.754042,45.150464,0.119478158,1730.03,1.25844,85.4545,385,upstream,2015,2015-01-01
Iraq,IRQ,VNF_e2012-2015_n17698_x0434993E_y367470N_v1.0,,36.747038,43.49934,0.118075671,1750.02,2.18986,89.3733,367,upstream,2015,2015-01-01
Iraq,IRQ,VNF_e2012-2015_n17880_x0474462E_y320603N_v1.0,,32.060303,47.446236,0.105005367,1678.11,1.34586,96.5714,350,upstream,2015,2015-01-01
Iraq,IRN,VNF_e2012-2015_n17891_x0475502E_y321083N_v1.0,,32.108272,47.550182,0.098312003,1657.84,1.29302,96.0317,378,upstream,2015,2015-01-01
Iraq,IRQ,VNF_e2012-2015_n17769_x0443400E_y355305N_v1.0,,35.530549,44.339975,0.095826391,1693.67,1.11781,100,377,refinery,2015,2015-01-01
Iraq,IRQ,VNF_e2012-2015_n17734_x0440313E_y348610N_v1.0,,34.86095,44.031339,0.092504512,1326.74,0.923304,67.7003,387,upstream,2015,2015-01-01
Iraq,IRQ,VNF_e2012-2015_n17872_x0474054E_y323688N_v1.0,,32.368823,47.405409,0.090552244,1643.87,1.12522,97.5676,370,upstream,2015,2015-01-01
Iraq,IRQ,VNF_e2012-2015_n17887_x0475204E_y321783N_v1.0,,32.178291,47.520416,0.090306853,1655.75,1.28433,97.6127,377,upstream,2015,2015-01-01
Iraq,IRQ,VNF_e2012-2015_n17801_x0454449E_y340414N_v1.0,,34.04139,45.444878,0.089784956,1782.26,1.28303,98.7047,386,upstream,2015,2015-01-01
Iraq,IRQ,VNF_e2012-2015_n17781_x0445196E_y360079N_v1.0,,36.007919,44.519643,0.088355759,1751.99,1.63739,99.4667,375,upstream,2015,2015-01-01
Iraq,IRQ,VNF_e2012-2015_n17732_x0439955E_y357727N_v1.0,,35.772654,43.995527,0.085421046,1691.32,1.06451,98.4127,378,upstream,2015,2015-01-01
Iraq,IRQ,VNF_e2012-2015_n17757_x0442235E_y354078N_v1.0,,35.407777,44.223517,0.084473825,1700.86,1.09221,99.1304,345,upstream,2015,2015-01-01
Iraq,IRQ,VNF_e2012-2015_n17875_x0474270E_y320952N_v1.0,,32.095181,47.426968,0.082870857,1652.06,1.09747,98.1481,324,upstream,2015,2015-01-01
Iraq,IRQ,VNF_e2012-2015_n17722_x0438639E_y348904N_v1.0,,34.890365,43.863881,0.080492971,1658.59,1.34959,30.75,400,upstream,2015,2015-01-01
Iraq,IRQ,VNF_e2012-2015_n17849_x0472548E_y316934N_v1.0,,31.693362,47.254806,0.078208427,1757.45,2.32163,62.4625,333,upstream,2015,2015-01-01
Iraq,IRQ,VNF_e2012-2015_n17731_x0439658E_y356623N_v1.0,,35.662282,43.965827,0.078166158,1742.71,1.09205,91.8478,368,upstream,2015,2015-01-01
Iraq,IRQ,VNF_e2012-2015_n17755_x0442174E_y353852N_v1.0,,35.385199,44.217423,0.074456526,1629.24,0.945812,99.1573,356,upstream,2015,2015-01-01
Iraq,IRQ,VNF_e2012-2015_n17762_x0442685E_y355564N_v1.0,,35.556386,44.268455,0.070304251,1697.27,1.42202,99.4667,375,upstream,2015,2015-01-01
Iraq,IRQ,VNF_e2012-2015_n17783_x0445685E_y351242N_v1.0,,35.124166,44.568493,0.068912625,1687.31,1.28562,99.4898,392,upstream,2015,2015-01-01
Iraq,IRQ,VNF_e2012-2015_n17841_x0470617E_y317935N_v1.0,,31.793466,47.061706,0.06847145,1708.43,1.31482,90.6706,343,upstream,2015,2015-01-01
Iraq,IRQ,VNF_e2012-2015_n17911_x0476683E_y304553N_v1.0,,30.455334,47.668298,0.064787648,1681.54,1.236,95.1482,371,upstream,2015,2015-01-01
Iraq,IRQ,VNF_e2012-2015_n17730_x0439489E_y358142N_v1.0,,35.814219,43.948925,0.056982979,1739.57,1.31767,94.2708,384,upstream,2015,2015-01-01
Iraq,IRQ,VNF_e2012-2015_n17724_x0438759E_y348863N_v1.0,,34.886336,43.875878,0.053729199,1634.32,1.07608,30.8458,402,upstream,2015,2015-01-01
Iraq,IRQ,VNF_e2012-2015_n17756_x0442199E_y354183N_v1.0,,35.418277,44.219925,0.052816614,1711.58,1.76847,90.7781,347,upstream,2015,2015-01-01
Iraq,IRQ,VNF_e2012-2015_n17775_x0444298E_y352473N_v1.0,,35.247283,44.429826,0.050752805,1721.18,0.788899,98.7047,386,upstream,2015,2015-01-01
Iraq,IRQ,VNF_e2012-2015_n17774_x0444200E_y354593N_v1.0,,35.459265,44.419953,0.050589015,1724.93,0.945111,88.8889,387,upstream,2015,2015-01-01
Iraq,IRQ,VNF_e2012-2015_n17937_x0477543E_y301187N_v1.0,,30.118668,47.75431,0.04946186,1715.1,1.38184,95.9893,374,upstream,2015,2015-01-01
Iraq,IRQ,VNF_e2012-2015_n17727_x0438938E_y348753N_v1.0,,34.875339,43.893816,0.049035948,1728.02,1.04218,33.5821,402,upstream,2015,2015-01-01
Iraq,IRQ,VNF_e2012-2015_n17851_x0472818E_y319433N_v1.0,,31.943254,47.28176,0.045720233,1713.93,1.22082,85.7627,295,upstream,2015,2015-01-01
Iraq,IRQ,VNF_e2012-2015_n17828_x0462189E_y309965N_v1.0,,30.996476,46.218872,0.037151212,1654.6,1.61932,89.6936,359,upstream,2015,2015-01-01
Iraq,IRQ,VNF_e2012-2015_n17798_x0452555E_y312422N_v1.0,,31.242206,45.255453,0.036748782,1670.58,1.64106,92.6509,381,upstream,2015,2015-01-01
Iraq,IRQ,VNF_e2012-2015_n17740_x0440752E_y356887N_v1.0,,35.688691,44.075188,0.035890207,1689.05,0.802966,98.6737,377,upstream,2015,2015-01-01
Iraq,IRQ,VNF_e2012-2015_n17776_x0444311E_y332824N_v1.0,,33.282421,44.431127,0.034695246,1721.44,1.44627,71.8016,383,refinery,2015,2015-01-01
Iraq,IRQ,VNF_e2012-2015_n17786_x0448257E_y351378N_v1.0,,35.137798,44.825691,0.034369721,1777.13,2.11955,75.827,393,upstream,2015,2015-01-01
Iraq,IRQ,VNF_e2012-2015_n17763_x0442849E_y355637N_v1.0,,35.563698,44.284919,0.030971818,1731.81,1.57839,90.4393,387,upstream,2015,2015-01-01
Iraq,IRQ,VNF_e2012-2015_n17710_x0437479E_y363139N_v1.0,,36.313905,43.74793,0.03041323,1785,2.1207,75,392,upstream,2015,2015-01-01
Iraq,IRQ,VNF_e2012-2015_n17771_x0443748E_y355115N_v1.0,,35.511452,44.37475,0.030335738,1723.13,1.7001,91.3386,381,upstream,2015,2015-01-01
Iraq,IRQ,VNF_e2012-2015_n17759_x0442500E_y355831N_v1.0,,35.583092,44.250047,0.028793708,1745.43,1.27836,76.5172,379,upstream,2015,2015-01-01
Iraq,IRQ,VNF_e2012-2015_n17995_x0480211E_y309289N_v1.0,,30.928938,48.021101,0.025171783,1726.59,1.67864,18.7668,373,upstream,2015,2015-01-01
Iraq,IRQ,VNF_e2012-2015_n17754_x0441917E_y354163N_v1.0,,35.416288,44.19168,0.024674778,1600.85,1.1621,88.4298,363,upstream,2015,2015-01-01
Iraq,IRQ,VNF_e2012-2015_n17909_x0476579E_y303433N_v1.0,,30.343291,47.657925,0.023851132,1720.53,2.9938,80.5479,365,upstream,2015,2015-01-01
Iraq,IRQ,VNF_e2012-2015_n17708_x0437213E_y362036N_v1.0,,36.203628,43.721332,0.022932325,1822.97,1.49372,59.1022,401,upstream,2015,2015-01-01
Iraq,IRQ,VNF_e2012-2015_n17738_x0440673E_y356776N_v1.0,,35.677565,44.067273,0.022319405,1667.04,0.684874,96.5608,378,upstream,2015,2015-01-01
Iraq,IRQ,VNF_e2012-2015_n17709_x0437279E_y359538N_v1.0,,35.953803,43.727922,0.021988861,1566.84,1.07044,47.3945,403,upstream,2015,2015-01-01
Iraq,IRQ,VNF_e2012-2015_n17782_x0445592E_y315198N_v1.0,,31.519756,44.55916,0.020559575,1715.96,0.856461,86.6834,398,upstream,2015,2015-01-01
Iraq,IRQ,VNF_e2012-2015_n17760_x0442524E_y322285N_v1.0,,32.228458,44.252431,0.020128673,1643.7,1.44146,69.8734,395,upstream,2015,2015-01-01
Iraq,IRQ,VNF_e2012-2015_n17720_x0438085E_y348953N_v1.0,,34.895316,43.808546,0.019585789,1632.67,0.984254,9.77444,399,upstream,2015,2015-01-01
Iraq,IRQ,VNF_e2012-2015_n17697_x0434921E_y350019N_v1.0,,35.001888,43.492053,0.018937499,1584.84,0.904734,36.0743,377,refinery,2015,2015-01-01
Iraq,IRQ,VNF_e2012-2015_n17699_x0435012E_y350208N_v1.0,,35.020812,43.501162,0.018262409,1630.14,1.19464,33.3333,369,refinery,2015,2015-01-01
Iraq,IRQ,VNF_e2012-2015_n17766_x0442924E_y328400N_v1.0,,32.840023,44.292391,0.015896381,1566.04,0.818608,49.6063,381,upstream,2015,2015-01-01
Iraq,IRQ,VNF_e2012-2015_n17749_x0441276E_y347791N_v1.0,,34.779063,44.127629,0.015272454,1390.39,1.45359,18.5279,394,upstream,2015,2015-01-01
Iraq,IRQ,VNF_e2012-2015_n17688_x0432751E_y358002N_v1.0,,35.800158,43.275134,0.013163089,1429.03,0.90631,51.269,394,refinery,2015,2015-01-01
Iraq,IRQ,VNF_e2012-2015_n17712_x0437569E_y348984N_v1.0,,34.898353,43.756883,0.01308228,1394.56,1.6015,24.75,400,upstream,2015,2015-01-01
Iraq,IRQ,VNF_e2012-2015_n17685_x0432223E_y358298N_v1.0,,35.829829,43.222251,0.012911974,1368.49,0.842695,51.2563,398,upstream,2015,2015-01-01
Iraq,IRQ,VNF_e2012-2015_n17692_x0433907E_y369069N_v1.0,,36.906852,43.390712,0.012520786,1954.19,1.6015,56.9106,369,upstream,2015,2015-01-01
Iraq,IRQ,VNF_e2012-2015_n17716_x0437720E_y361434N_v1.0,,36.143358,43.771967,0.012240994,1651.5,1.6015,37.3402,391,upstream,2015,2015-01-01
Iraq,IRQ,VNF_e2012-2015_n17681_x0427923E_y371336N_v1.0,,37.13359,42.792279,0.011092176,1792.28,2.5651,39.895,381,upstream,2015,2015-01-01
Iraq,IRQ,VNF_e2012-2015_n17792_x0450160E_y356778N_v1.0,,35.677798,45.01597,0.011021142,1842.96,3.33487,33.1536,371,upstream,2015,2015-01-01
Iraq,IRQ,VNF_e2012-2015_n17715_x0437730E_y361571N_v1.0,,36.15708,43.772987,0.010791249,1733.39,2.50368,35.1899,395,upstream,2015,2015-01-01
Iraq,IRQ,VNF_e2012-2015_n18009_x0481087E_y304120N_v1.0,,30.412041,48.108739,0.010503707,1657,1.6015,3.8961,385,upstream,2015,2015-01-01
Iraq,IRQ,VNF_e2012-2015_n17820_x0460275E_y317479N_v1.0,,31.747946,46.027525,0.00920604,1463.33,1.6015,6.76056,355,upstream,2015,2015-01-01
Iraq,IRQ,VNF_e2012-2015_n17854_x0472977E_y324538N_v1.0,,32.453836,47.29773,0.00895243,1816.84,1.0867,43.4555,382,upstream,2015,2015-01-01
Iraq,IRQ,VNF_e2012-2015_n17739_x0440716E_y366908N_v1.0,,36.690793,44.071576,0.008866191,1914.21,1.6015,33.871,372,upstream,2015,2015-01-01
Iraq,IRQ,VNF_e2012-2015_n17717_x0437897E_y361323N_v1.0,,36.132338,43.789665,0.008836545,1747.03,2.13856,25.8312,391,upstream,2015,2015-01-01
Iraq,IRQ,VNF_e2012-2015_n17693_x0434301E_y368924N_v1.0,,36.892372,43.430099,0.008542193,1791.67,0.802995,7.98898,363,upstream,2015,2015-01-01
Iraq,IRQ,VNF_e2012-2015_n17877_x0474306E_y319139N_v1.0,,31.913885,47.430574,0.008115987,1678.6,1.56747,23.4211,380,upstream,2015,2015-01-01
Iraq,IRQ,VNF_e2012-2015_n17789_x0448408E_y333945N_v1.0,,33.394496,44.840757,0.006698325,1358.34,1.6015,34.153,366,upstream,2015,2015-01-01
Iraq,IRQ,VNF_e2012-2015_n17761_x0442617E_y334442N_v1.0,,33.44419,44.261739,0.006064623,1599.93,1.2912,18.1818,385,upstream,2015,2015-01-01
Iraq,IRQ,VNF_e2012-2015_n17788_x0448387E_y334105N_v1.0,,33.41051,44.838701,0.005366873,1434.26,1.6015,25.4144,362,upstream,2015,2015-01-01
Iraq,IRQ,VNF_e2012-2015_n17780_x0444958E_y360185N_v1.0,,36.018535,44.495846,0.004953788,1534.52,0.62366,19.1489,376,upstream,2015,2015-01-01
Iraq,IRQ,VNF_e2012-2015_n17736_x0440345E_y348418N_v1.0,,34.841835,44.034543,0.004472517,1393.74,0.808117,18.4615,390,upstream,2015,2015-01-01
Iraq,IRQ,VNF_e2012-2015_n17750_x0441426E_y347793N_v1.0,,34.779281,44.142629,0.003906327,1361.62,1.6015,10.2041,392,upstream,2015,2015-01-01
Iraq,IRQ,VNF_e2012-2015_n17855_x0473177E_y310653N_v1.0,,31.065256,47.317697,0.00359134,1516.8,1.6015,10.8108,296,upstream,2015,2015-01-01
Iraq,IRQ,VNF_e2012-2015_n17899_x0476030E_y311177N_v1.0,,31.117709,47.603032,0.003197863,1503.85,1.6015,14.8368,337,upstream,2015,2015-01-01
